ID,nfp,iota,aspect,elongation,mean_elongation,curvature,msc,qs_type,nc_per_hp,n_coils,d_min_over_a,d_min_over_R0,nonplanarity,nonplanarity_max,point_gini,point_pr_over_n,coil_peak,coil_gini,coil_pr_over_n
115818,1.0,0.4,4.9999991371,4.2201270332,2.9286978467,4.6326999368,4.4379943303,0.0,4.0,8,1.587376118365149,0.31634107484436846,0.25313493441436113,0.30043822518189206,0.36959294664251724,0.35676379724160906,3.085303881777799,0.07175672251814451,0.9346798306443697
117786,1.0,0.6,3.9999262708,5.6060580711,4.4354393073,4.9994978137,4.9999944323,0.0,4.0,8,0.6059935134794858,0.1511194938698597,0.27364284079950185,0.33930631642740766,0.3375454516989109,0.4225264856276909,3.053368975034805,0.15312193198016863,0.7993295789382112
122334,1.0,0.1,6.6666666248,3.0913935935,2.178300279,4.8832572251,4.1705785407,0.0,5.0,10,2.44651222793812,0.36261246491641924,0.15202783576768458,0.19878671203253886,0.4057188538180451,0.2841151405885356,4.354871482530037,0.02859541180187644,0.9800310211874317
124235,1.0,0.3,2.8571380934,3.7772082713,2.5523458463,4.94208584,4.4951065635,0.0,5.0,10,0.5650749604271809,0.19379974875375458,0.1682006609105043,0.1869695834618756,0.3416195143334851,0.4048533968828177,2.6922772140650655,0.08427387387871858,0.9187245108469249
125172,1.0,0.4,3.3333319369,4.2392996243,2.9307854014,5.0000497033,5.0000012458,0.0,5.0,10,0.6979644100909027,0.20845292402916418,0.22390082984663867,0.24985396904928164,0.34689610358857376,0.38106708302200387,2.8095609824307393,0.08274760474261779,0.9218264016868097
125577,1.0,0.4,3.9999999932,4.5342436628,2.973086592,4.0114581795,3.0178872911,0.0,5.0,10,1.3429376030195976,0.332391356031369,0.1915430670360123,0.21387117837227773,0.40985715297869724,0.30859728028574096,3.5530453462320115,0.05563198892703209,0.9623945879544922
126777,1.0,0.5,20.0006089781,6.2197080914,3.714432861,4.5686252387,4.4596678852,0.0,5.0,10,6.737177380799229,0.3372582285809184,0.22319462563675438,0.25096824403438717,0.4282388659997227,0.27180688709104733,4.102921402749777,0.1313489995185011,0.8236536763786187
127637,1.0,0.6,2.8571452864,7.8215313671,5.0447537831,4.9959177972,4.854530365,0.0,5.0,10,0.26189588301677125,0.0929695248366006,0.2588073803608588,0.3206706113022379,0.3640985444625888,0.34931749270928136,2.8831439263387657,0.0701458715260836,0.9408522430790016
134198,1.0,0.3,9.999999922,4.6040113988,2.8416607087,3.1665640766,2.1690197033,0.0,6.0,12,3.7693234853803195,0.3769308097432443,0.1712555593681194,0.2269494385386631,0.4217874252566119,0.2693526571799867,4.311559540453365,0.04926741037991518,0.9672378969317562
135024,1.0,0.4,10.0000000215,4.6354060466,3.0023716154,4.4460878657,3.6077823172,0.0,6.0,12,3.4161430772870713,0.3413557936066305,0.20347577460468988,0.2539027875931448,0.369333149603521,0.3056705820737157,3.6332743251809636,0.07299033398400796,0.9291877770547695
136610,1.0,0.6,3.3341330737,6.1182989737,4.4499579562,4.9838943271,5.0000033459,0.0,6.0,12,0.3860819141025154,0.11761278695386689,0.18181302614210615,0.2557391890284998,0.3093388225811604,0.5066228985716095,2.492390468828705,0.12691817461530897,0.8546629743586506
136694,1.0,0.6,3.3329222391,5.9886894394,4.3877444549,4.871911885,5.0031025613,0.0,6.0,12,0.25798639475213125,0.0784200442157333,0.18955447171636677,0.2671201276310985,0.3131782486308112,0.5079806619610615,2.51626613558008,0.13380442429432557,0.8427882220430839
136695,1.0,0.6,2.8576165208,6.4057766853,4.6975911958,5.0000208824,5.0000026598,0.0,6.0,12,0.18827015868137748,0.0674099659924159,0.1782757980948864,0.2262872175250364,0.3183623010816468,0.4750049531152682,2.8045246048376575,0.10662471921724319,0.8867559545950314
137202,1.0,0.6,6.662459111,5.6863512187,4.3819763182,2.5234780554,1.7957592092,0.0,6.0,12,2.728433639036516,0.40954024744731937,0.18108337694836715,0.2671662414148694,0.3864038847702694,0.3014607830138955,3.663003873205326,0.023011030264919533,0.9918895386484502
137693,1.0,0.7,5.0012846617,8.624532138,5.9133132732,4.4355052618,5.0000057275,0.0,6.0,12,0.9676072295945823,0.1962161596406701,0.2642799924003561,0.36164412358630815,0.39589985954258716,0.18119050796612823,7.224959802066339,0.095450871865279,0.8980450013530871
137694,1.0,0.7,4.0029131623,11.6300542516,8.0505907022,3.4778077654,4.7239780357,0.0,6.0,12,0.6315152023690521,0.1600798810916205,0.2518182444124677,0.3633655269845375,0.3787672763787852,0.15735994817315455,8.644391616852602,0.09388206052107888,0.9086333075082716
