theta_idx,phi_idx,x_cm,y_cm,z_cm
22,58,-63.7763,-48.9373,-31.9592
22,59,-58.5191,-51.3198,-30.4348
22,60,-53.4165,-53.4165,-28.7716
22,61,-48.4647,-55.2634,-26.9991
22,62,-43.6539,-56.8909,-25.1420
22,63,-38.9716,-58.3251,-23.2214
22,64,-34.4039,-59.5893,-21.2559
22,65,-29.9367,-60.7057,-19.2627
22,66,-25.5554,-61.6961,-17.2584
22,67,-21.2442,-62.5835,-15.2590
22,68,-16.9858,-63.3919,-13.2798
22,69,-12.7596,-64.1470,-11.3353
22,70,-8.5410,-64.8757,-9.4385
22,71,-4.3000,-65.6050,-7.6011
22,72,-0.0000,-66.3602,-5.8330
22,73,4.4020,-67.1620,-4.1434
22,74,8.9554,-68.0228,-2.5411
22,75,13.7135,-68.9423,-1.0368
22,76,18.7308,-69.9042,0.3561
22,77,24.0581,-70.8728,1.6187
22,78,29.7372,-71.7919,2.7255
22,79,35.7951,-72.5854,3.6428
22,80,42.2388,-73.1598,4.3288
22,81,49.0502,-73.4088,4.7346
22,82,56.1826,-73.2186,4.8073
22,83,63.5588,-72.4749,4.4939
22,84,71.0701,-71.0701,3.7474
22,85,78.5780,-68.9111,2.5326
22,86,85.9176,-65.9269,0.8328
22,87,92.9042,-62.0766,-1.3457
22,88,99.3432,-57.3558,-3.9695
22,89,105.0410,-51.8005,-6.9781
22,90,109.8192,-45.4886,-10.2854
22,91,113.5283,-38.5377,-13.7844
22,92,116.0594,-31.0980,-17.3542
22,93,117.3534,-23.3430,-20.8681
22,94,117.4051,-15.4567,-24.2030
22,95,116.2625,-7.6202,-27.2478
23,0,114.5188,0.0000,-27.4749
23,1,111.4472,7.3046,-29.8625
23,2,107.5143,14.1545,-31.7732
23,3,102.8909,20.4663,-33.1817
23,4,97.7513,26.1924,-34.0874
23,5,92.2623,31.3188,-34.5113
23,6,86.5727,35.8596,-34.4913
23,7,80.8079,39.8500,-34.0760
23,8,75.0659,43.3393,-33.3196
23,9,69.4175,46.3833,-32.2767
23,10,63.9083,49.0385,-30.9986
23,11,58.5626,51.3580,-29.5311
23,12,53.3884,53.3884,-27.9132
23,13,48.3819,55.1690,-26.1773
23,14,43.5324,56.7325,-24.3500
23,15,38.8251,58.1059,-22.4536
23,16,34.2438,59.3120,-20.5074
23,17,29.7719,60.3715,-18.5288
23,18,25.3930,61.3041,-16.5340
23,19,21.0902,62.1297,-14.5388
23,20,16.8457,62.8692,-12.5582
23,21,12.6399,63.5452,-10.6066
23,22,8.4497,64.1821,-8.6971
23,23,4.2476,64.8052,-6.8416
23,24,0.0000,65.4398,-5.0507
23,25,-4.3330,66.1084,-3.3336
23,26,-8.7980,66.8277,-1.6995
23,27,-13.4473,67.6040,-0.1584
23,28,-18.3355,68.4290,1.2775
23,29,-23.5161,69.2762,2.5912
23,30,-29.0357,70.0985,3.7599
23,31,-34.9282,70.8275,4.7527
23,32,-41.2086,71.3754,5.5307
23,33,-47.8676,71.6389,6.0473
23,34,-54.8675,71.5047,6.2503
23,35,-62.1394,70.8564,6.0864
23,36,-69.5820,69.5820,5.5055
23,37,-77.0629,67.5824,4.4679
23,38,-84.4222,64.7794,2.9498
23,39,-91.4782,61.1238,0.9493
23,40,-98.0365,56.6014,-1.5103
23,41,-103.9012,51.2384,-4.3780
23,42,-108.8882,45.1030,-7.5772
23,43,-112.8382,38.3034,-11.0084
23,44,-115.6296,30.9829,-14.5559
23,45,-117.1881,23.3102,-18.0955
23,46,-117.4924,15.4682,-21.5030
23,47,-116.5751,7.6407,-24.6626
23,48,-114.5188,0.0000,-27.4749
23,49,-111.4472,-7.3046,-29.8625
23,50,-107.5143,-14.1545,-31.7732
23,51,-102.8909,-20.4663,-33.1817
23,52,-97.7513,-26.1924,-34.0874
23,53,-92.2623,-31.3188,-34.5113
23,54,-86.5727,-35.8596,-34.4913
23,55,-80.8079,-39.8500,-34.0760
23,56,-75.0659,-43.3393,-33.3196
23,57,-69.4175,-46.3833,-32.2767
23,58,-63.9083,-49.0385,-30.9986
23,59,-58.5626,-51.3580,-29.5311
23,60,-53.3884,-53.3884,-27.9132
23,61,-48.3819,-55.1690,-26.1773
23,62,-43.5324,-56.7325,-24.3500
23,63,-38.8251,-58.1059,-22.4536
23,64,-34.2438,-59.3120,-20.5074
23,65,-29.7719,-60.3715,-18.5288
23,66,-25.3930,-61.3041,-16.5340
23,67,-21.0902,-62.1297,-14.5388
23,68,-16.8457,-62.8692,-12.5582
23,69,-12.6399,-63.5452,-10.6066
23,70,-8.4497,-64.1821,-8.6971
23,71,-4.2476,-64.8052,-6.8416
23,72,-0.0000,-65.4398,-5.0507
23,73,4.3330,-66.1084,-3.3336
23,74,8.7980,-66.8277,-1.6995
23,75,13.4473,-67.6040,-0.1584
23,76,18.3355,-68.4290,1.2775
23,77,23.5161,-69.2762,2.5912
23,78,29.0357,-70.0985,3.7599
23,79,34.9282,-70.8275,4.7527
23,80,41.2086,-71.3754,5.5307
23,81,47.8676,-71.6389,6.0473
23,82,54.8675,-71.5047,6.2503
23,83,62.1394,-70.8564,6.0864
23,84,69.5820,-69.5820,5.5055
23,85,77.0629,-67.5824,4.4679
23,86,84.4222,-64.7794,2.9498
23,87,91.4782,-61.1238,0.9493
23,88,98.0365,-56.6014,-1.5103
23,89,103.9012,-51.2384,-4.3780
23,90,108.8882,-45.1030,-7.5772
23,91,112.8382,-38.3034,-11.0084
23,92,115.6296,-30.9829,-14.5559
23,93,117.1881,-23.3102,-18.0955
23,94,117.4924,-15.4682,-21.5030
23,95,116.5751,-7.6407,-24.6626
24,0,115.0783,0.0000,-24.8206
24,1,112.1792,7.3526,-27.3819
24,2,108.3622,14.2662,-29.4883
24,3,103.7962,20.6463,-31.1026
24,4,98.6587,26.4355,-32.2134
24,5,93.1237,31.6112,-32.8323
24,6,87.3507,36.1819,-32.9902
24,7,81.4770,40.1800,-32.7312
24,8,75.6128,43.6551,-32.1080
24,9,69.8399,46.6655,-31.1758
24,10,64.2126,49.2721,-29.9880
24,11,58.7616,51.5325,-28.5935
24,12,53.4985,53.4985,-27.0348
24,13,48.4208,55.2134,-25.3473
24,14,43.5173,56.7128,-23.5600
24,15,38.7713,58.0253,-21.6970
24,16,34.1641,59.1740,-19.7784
24,17,29.6769,60.1787,-17.8218
24,18,25.2907,61.0572,-15.8432
24,19,20.9873,61.8267,-13.8581
24,20,16.7482,62.5052,-11.8809
24,21,12.5537,63.1119,-9.9258
24,22,8.3821,63.6681,-8.0059
24,23,4.2077,64.1968,-6.1334
24,24,0.0000,64.7217,-4.3193
24,25,-4.2778,65.2659,-2.5736
24,26,-8.6691,65.8486,-0.9055
24,27,-13.2239,66.4812,0.6749
24,28,-17.9962,67.1626,2.1561
24,29,-23.0404,67.8750,3.5229
24,30,-28.4070,68.5805,4.7546
24,31,-34.1354,69.2198,5.8235
24,32,-40.2485,69.7124,6.6934
24,33,-46.7459,69.9601,7.3206
24,34,-53.5994,69.8521,7.6547
24,35,-60.7494,69.2714,7.6425
24,36,-68.1034,68.1034,7.2326
24,37,-75.5367,66.2439,6.3811
24,38,-82.8955,63.6080,5.0581
24,39,-90.0028,60.1379,3.2534
24,40,-96.6661,55.8102,0.9806
24,41,-102.6888,50.6405,-1.7200
24,42,-107.8819,44.6861,-4.7821
24,43,-112.0777,38.0453,-8.1155
24,44,-115.1425,30.8523,-11.6118
24,45,-116.9865,23.2701,-15.1507
24,46,-117.5716,15.4786,-18.6088
24,47,-116.9131,7.6629,-21.8674
24,48,-115.0783,0.0000,-24.8206
24,49,-112.1792,-7.3526,-27.3819
24,50,-108.3622,-14.2662,-29.4883
24,51,-103.7962,-20.6463,-31.1026
24,52,-98.6587,-26.4355,-32.2134
24,53,-93.1237,-31.6112,-32.8323
24,54,-87.3507,-36.1819,-32.9902
24,55,-81.4770,-40.1800,-32.7312
24,56,-75.6128,-43.6551,-32.1080
24,57,-69.8399,-46.6655,-31.1758
24,58,-64.2126,-49.2721,-29.9880
24,59,-58.7616,-51.5325,-28.5935
24,60,-53.4985,-53.4985,-27.0348
24,61,-48.4208,-55.2134,-25.3473
24,62,-43.5173,-56.7128,-23.5600
24,63,-38.7713,-58.0253,-21.6970
24,64,-34.1641,-59.1740,-19.7784
24,65,-29.6769,-60.1787,-17.8218
24,66,-25.2907,-61.0572,-15.8432
24,67,-20.9873,-61.8267,-13.8581
24,68,-16.7482,-62.5052,-11.8809
24,69,-12.5537,-63.1119,-9.9258
24,70,-8.3821,-63.6681,-8.0059
24,71,-4.2077,-64.1968,-6.1334
24,72,-0.0000,-64.7217,-4.3193
24,73,4.2778,-65.2659,-2.5736
24,74,8.6691,-65.8486,-0.9055
24,75,13.2239,-66.4812,0.6749
24,76,17.9962,-67.1626,2.1561
24,77,23.0404,-67.8750,3.5229
24,78,28.4070,-68.5805,4.7546
24,79,34.1354,-69.2198,5.8235
24,80,40.2485,-69.7124,6.6934
24,81,46.7459,-69.9601,7.3206
24,82,53.5994,-69.8521,7.6547
24,83,60.7494,-69.2714,7.6425
24,84,68.1034,-68.1034,7.2326
24,85,75.5367,-66.2439,6.3811
24,86,82.8955,-63.6080,5.0581
24,87,90.0028,-60.1379,3.2534
24,88,96.6661,-55.8102,0.9806
24,89,102.6888,-50.6405,-1.7200
24,90,107.8819,-44.6861,-4.7821
24,91,112.0777,-38.0453,-8.1155
24,92,115.1425,-30.8523,-11.6118
24,93,116.9865,-23.2701,-15.1507
24,94,117.5716,-15.4786,-18.6088
24,95,116.9131,-7.6629,-21.8674
25,0,115.6572,0.0000,-21.9894
25,1,112.9642,7.4041,-24.7181
25,2,109.2966,14.3892,-27.0204
25,3,104.8185,20.8497,-28.8475
25,4,99.7085,26.7168,-30.1760
25,5,94.1462,31.9583,-31.0070
25,6,88.3009,36.5754,-31.3627
25,7,82.3218,40.5966,-31.2815
25,8,76.3321,44.0703,-30.8129
25,9,70.4257,47.0569,-30.0114
25,10,64.6674,49.6210,-28.9322
25,11,59.0958,51.8257,-27.6268
25,12,53.7277,53.7277,-26.1410
25,13,48.5631,55.3756,-24.5135
25,14,43.5909,56.8088,-22.7762
25,15,38.7933,58.0582,-20.9552
25,16,34.1492,59.1481,-19.0717
25,17,29.6370,60.0979,-17.1439
25,18,25.2356,60.9240,-15.1878
25,19,20.9245,61.6415,-13.2182
25,20,16.6839,62.2653,-11.2493
25,21,12.4940,62.8117,-9.2946
25,22,8.3334,63.2983,-7.3673
25,23,4.1781,63.7449,-5.4796
25,24,0.0000,64.1733,-3.6432
25,25,-4.2345,64.6054,-1.8684
25,26,-8.5655,65.0614,-0.1653
25,27,-13.0399,65.5559,1.4561
25,28,-17.7097,66.0936,2.9846
25,29,-22.6295,66.6644,4.4063
25,30,-27.8516,67.2397,5.7024
25,31,-33.4203,67.7696,6.8478
25,32,-39.3651,68.1823,7.8096
25,33,-45.6944,68.3865,8.5469
25,34,-52.3898,68.2757,9.0118
25,35,-59.4019,67.7348,9.1520
25,36,-66.6480,66.6480,8.9154
25,37,-74.0126,64.9073,8.2551
25,38,-81.3497,62.4218,7.1360
25,39,-88.4881,59.1259,5.5398
25,40,-95.2390,54.9863,3.4708
25,41,-101.4062,50.0080,0.9582
25,42,-106.7973,44.2369,-1.9427
25,43,-111.2375,37.7601,-5.1522
25,44,-114.5815,30.7020,-8.5705
25,45,-116.7246,23.2180,-12.0831
25,46,-117.6113,15.4838,-15.5690
25,47,-117.2388,7.6842,-18.9081
25,48,-115.6572,0.0000,-21.9894
25,49,-112.9642,-7.4041,-24.7181
25,50,-109.2966,-14.3892,-27.0204
25,51,-104.8185,-20.8497,-28.8475
25,52,-99.7085,-26.7168,-30.1760
25,53,-94.1462,-31.9583,-31.0070
25,54,-88.3009,-36.5754,-31.3627
25,55,-82.3218,-40.5966,-31.2815
25,56,-76.3321,-44.0703,-30.8129
25,57,-70.4257,-47.0569,-30.0114
25,58,-64.6674,-49.6210,-28.9322
25,59,-59.0958,-51.8257,-27.6268
25,60,-53.7277,-53.7277,-26.1410
25,61,-48.5631,-55.3756,-24.5135
25,62,-43.5909,-56.8088,-22.7762
25,63,-38.7933,-58.0582,-20.9552
25,64,-34.1492,-59.1481,-19.0717
25,65,-29.6370,-60.0979,-17.1439
25,66,-25.2356,-60.9240,-15.1878
25,67,-20.9245,-61.6415,-13.2182
25,68,-16.6839,-62.2653,-11.2493
25,69,-12.4940,-62.8117,-9.2946
25,70,-8.3334,-63.2983,-7.3673
25,71,-4.1781,-63.7449,-5.4796
25,72,-0.0000,-64.1733,-3.6432
25,73,4.2345,-64.6054,-1.8684
25,74,8.5655,-65.0614,-0.1653
25,75,13.0399,-65.5559,1.4561
25,76,17.7097,-66.0936,2.9846
25,77,22.6295,-66.6644,4.4063
25,78,27.8516,-67.2397,5.7024
25,79,33.4203,-67.7696,6.8478
25,80,39.3651,-68.1823,7.8096
25,81,45.6944,-68.3865,8.5469
25,82,52.3898,-68.2757,9.0118
25,83,59.4019,-67.7348,9.1520
25,84,66.6480,-66.6480,8.9154
25,85,74.0126,-64.9073,8.2551
25,86,81.3497,-62.4218,7.1360
25,87,88.4881,-59.1259,5.5398
25,88,95.2390,-54.9863,3.4708
25,89,101.4062,-50.0080,0.9582
25,90,106.7973,-44.2369,-1.9427
25,91,111.2375,-37.7601,-5.1522
25,92,114.5815,-30.7020,-8.5705
25,93,116.7246,-23.2180,-12.0831
25,94,117.6113,-15.4838,-15.5690
25,95,117.2388,-7.6842,-18.9081
26,0,116.2187,0.0000,-19.0216
26,1,113.7620,7.4564,-21.9066
26,2,110.2753,14.5180,-24.3998
26,3,105.9159,21.0680,-26.4405
26,4,100.8606,27.0255,-27.9933
26,5,95.2930,32.3476,-29.0479
26,6,89.3907,37.0268,-29.6168
26,7,83.3143,41.0861,-29.7312
26,8,77.2000,44.5714,-29.4360
26,9,71.1548,47.5441,-28.7841
26,10,65.2555,50.0723,-27.8309
26,11,59.5500,52.2240,-26.6302
26,12,54.0620,54.0620,-25.2308
26,13,48.7955,55.6406,-23.6748
26,14,43.7405,57.0038,-21.9972
26,15,38.8787,58.1860,-20.2263
26,16,34.1870,59.2136,-18.3851
26,17,29.6411,60.1063,-16.4924
26,18,25.2172,60.8797,-14.5643
26,19,20.8924,61.5470,-12.6155
26,20,16.6452,62.1207,-10.6594
26,21,12.4547,62.6138,-8.7093
26,22,8.2994,63.0405,-6.7780
26,23,4.1566,63.4172,-4.8780
26,24,0.0000,63.7626,-3.0210
26,25,-4.2011,64.0965,-1.2182
26,26,-8.4835,64.4385,0.5199
26,27,-12.8905,64.8049,2.1829
26,28,-17.4714,65.2043,3.7599
26,29,-22.2794,65.6331,5.2376
26,30,-27.3676,66.0711,6.5991
26,31,-32.7832,66.4777,7.8216
26,32,-38.5617,66.7908,8.8751
26,33,-44.7195,66.9275,9.7217
26,34,-51.2479,66.7875,10.3162
26,35,-58.1081,66.2595,10.6080
26,36,-65.2284,65.2284,10.5449
26,37,-72.5038,63.5841,10.0780
26,38,-79.7974,61.2307,9.1674
26,39,-86.9455,58.0951,7.7879
26,40,-93.7642,54.1348,5.9344
26,41,-100.0590,49.3436,3.6255
26,42,-105.6357,43.7557,0.9048
26,43,-110.3133,37.4463,-2.1590
26,44,-113.9359,30.5290,-5.4757
26,45,-116.3848,23.1504,-8.9381
26,46,-117.5869,15.4806,-12.4289
26,47,-117.5209,7.7027,-15.8283
26,48,-116.2187,0.0000,-19.0216
26,49,-113.7620,-7.4564,-21.9066
26,50,-110.2753,-14.5180,-24.3998
26,51,-105.9159,-21.0680,-26.4405
26,52,-100.8606,-27.0255,-27.9933
26,53,-95.2930,-32.3476,-29.0479
26,54,-89.3907,-37.0268,-29.6168
26,55,-83.3143,-41.0861,-29.7312
26,56,-77.2000,-44.5714,-29.4360
26,57,-71.1548,-47.5441,-28.7841
26,58,-65.2555,-50.0723,-27.8309
26,59,-59.5500,-52.2240,-26.6302
26,60,-54.0620,-54.0620,-25.2308
26,61,-48.7955,-55.6406,-23.6748
26,62,-43.7405,-57.0038,-21.9972
26,63,-38.8787,-58.1860,-20.2263
26,64,-34.1870,-59.2136,-18.3851
26,65,-29.6411,-60.1063,-16.4924
26,66,-25.2172,-60.8797,-14.5643
26,67,-20.8924,-61.5470,-12.6155
26,68,-16.6452,-62.1207,-10.6594
26,69,-12.4547,-62.6138,-8.7093
26,70,-8.2994,-63.0405,-6.7780
26,71,-4.1566,-63.4172,-4.8780
26,72,-0.0000,-63.7626,-3.0210
26,73,4.2011,-64.0965,-1.2182
26,74,8.4835,-64.4385,0.5199
26,75,12.8905,-64.8049,2.1829
26,76,17.4714,-65.2043,3.7599
26,77,22.2794,-65.6331,5.2376
26,78,27.3676,-66.0711,6.5991
26,79,32.7832,-66.4777,7.8216
26,80,38.5617,-66.7908,8.8751
26,81,44.7195,-66.9275,9.7217
26,82,51.2479,-66.7875,10.3162
26,83,58.1081,-66.2595,10.6080
26,84,65.2284,-65.2284,10.5449
26,85,72.5038,-63.5841,10.0780
26,86,79.7974,-61.2307,9.1674
26,87,86.9455,-58.0951,7.7879
26,88,93.7642,-54.1348,5.9344
26,89,100.0590,-49.3436,3.6255
26,90,105.6357,-43.7557,0.9048
26,91,110.3133,-37.4463,-2.1590
26,92,113.9359,-30.5290,-5.4757
26,93,116.3848,-23.1504,-8.9381
26,94,117.5869,-15.4806,-12.4289
26,95,117.5209,-7.7027,-15.8283
27,0,116.7334,0.0000,-15.9540
27,1,114.5386,7.5073,-18.9805
27,2,111.2620,14.6479,-21.6543
27,3,107.0512,21.2938,-23.9038
27,4,102.0793,27.3521,-25.6818
27,5,96.5314,32.7680,-26.9660
27,6,90.5915,37.5242,-27.7585
27,7,84.4304,41.6364,-28.0822
27,8,78.1970,45.1470,-27.9763
27,9,72.0118,48.1168,-27.4904
27,10,65.9645,50.6163,-26.6795
27,11,60.1142,52.7187,-25.5985
27,12,54.4928,54.4928,-24.2988
27,13,49.1099,55.9991,-22.8256
27,14,43.9583,57.2876,-21.2171
27,15,39.0198,58.3972,-19.5043
27,16,34.2698,59.3571,-17.7120
27,17,29.6816,60.1884,-15.8602
27,18,25.2283,60.9065,-13.9655
27,19,20.8844,61.5234,-12.0423
27,20,16.6260,62.0492,-10.1037
27,21,12.4308,62.4939,-8.1624
27,22,8.2768,62.8685,-6.2311
27,23,4.1414,63.1856,-4.3220
27,24,0.0000,63.4604,-2.4473
27,25,-4.1758,63.7100,-0.6186
27,26,-8.4194,63.9520,1.1532
27,27,-12.7707,64.2029,2.8573
27,28,-17.2756,64.4734,4.4827
27,29,-21.9847,64.7649,6.0169
27,30,-26.9505,65.0642,7.4441
27,31,-32.2220,65.3397,8.7436
27,32,-37.8390,65.5390,9.8882
27,33,-43.8249,65.5886,10.8428
27,34,-50.1803,65.3963,11.5651
27,35,-56.8775,64.8563,12.0065
27,36,-63.8563,63.8563,12.1154
27,37,-71.0232,62.2856,11.8414
27,38,-78.2519,60.0448,11.1407
27,39,-85.3876,57.0542,9.9819
27,40,-92.2526,53.2621,8.3513
27,41,-98.6556,48.6516,6.2567
27,42,-104.4019,43.2447,3.7307
27,43,-109.3052,37.1041,0.8302
27,44,-113.2006,30.3320,-2.3647
27,45,-115.9555,23.0650,-5.7550
27,46,-117.4805,15.4666,-9.2287
27,47,-117.7355,7.7168,-12.6674
27,48,-116.7334,0.0000,-15.9540
27,49,-114.5386,-7.5073,-18.9805
27,50,-111.2620,-14.6479,-21.6543
27,51,-107.0512,-21.2938,-23.9038
27,52,-102.0793,-27.3521,-25.6818
27,53,-96.5314,-32.7680,-26.9660
27,54,-90.5915,-37.5242,-27.7585
27,55,-84.4304,-41.6364,-28.0822
27,56,-78.1970,-45.1470,-27.9763
27,57,-72.0118,-48.1168,-27.4904
27,58,-65.9645,-50.6163,-26.6795
27,59,-60.1142,-52.7187,-25.5985
27,60,-54.4928,-54.4928,-24.2988
27,61,-49.1099,-55.9991,-22.8256
27,62,-43.9583,-57.2876,-21.2171
27,63,-39.0198,-58.3972,-19.5043
27,64,-34.2698,-59.3571,-17.7120
27,65,-29.6816,-60.1884,-15.8602
27,66,-25.2283,-60.9065,-13.9655
27,67,-20.8844,-61.5234,-12.0423
27,68,-16.6260,-62.0492,-10.1037
27,69,-12.4308,-62.4939,-8.1624
27,70,-8.2768,-62.8685,-6.2311
27,71,-4.1414,-63.1856,-4.3220
27,72,-0.0000,-63.4604,-2.4473
27,73,4.1758,-63.7100,-0.6186
27,74,8.4194,-63.9520,1.1532
27,75,12.7707,-64.2029,2.8573
27,76,17.2756,-64.4734,4.4827
27,77,21.9847,-64.7649,6.0169
27,78,26.9505,-65.0642,7.4441
27,79,32.2220,-65.3397,8.7436
27,80,37.8390,-65.5390,9.8882
27,81,43.8249,-65.5886,10.8428
27,82,50.1803,-65.3963,11.5651
27,83,56.8775,-64.8563,12.0065
27,84,63.8563,-63.8563,12.1154
27,85,71.0232,-62.2856,11.8414
27,86,78.2519,-60.0448,11.1407
27,87,85.3876,-57.0542,9.9819
27,88,92.2526,-53.2621,8.3513
27,89,98.6556,-48.6516,6.2567
27,90,104.4019,-43.2447,3.7307
27,91,109.3052,-37.1041,0.8302
27,92,113.2006,-30.3320,-2.3647
27,93,115.9555,-23.0650,-5.7550
27,94,117.4805,-15.4666,-9.2287
27,95,117.7355,-7.7168,-12.6674
28,0,117.1786,0.0000,-12.8182
28,1,115.2674,7.5550,-15.9683
28,2,112.2268,14.7749,-18.8085
28,3,108.1935,21.5210,-21.2572
28,4,103.3342,27.6883,-23.2557
28,5,97.8331,33.2099,-24.7703
28,6,91.8783,38.0572,-25.7920
28,7,85.6494,42.2376,-26.3346
28,8,79.3070,45.7879,-26.4304
28,9,72.9849,48.7670,-26.1248
28,10,66.7863,51.2470,-25.4707
28,11,60.7828,53.3051,-24.5235
28,12,55.0162,55.0162,-23.3363
28,13,49.5035,56.4479,-21.9571
28,14,44.2415,57.6566,-20.4272
28,15,39.2134,58.6870,-18.7803
28,16,34.3941,59.5724,-17.0436
28,17,29.7545,60.3362,-15.2384
28,18,25.2647,60.9944,-13.3820
28,19,20.8962,61.5583,-11.4890
28,20,16.6225,62.0359,-9.5722
28,21,12.4190,62.4347,-7.6442
28,22,8.2628,62.7623,-5.7169
28,23,4.1311,63.0278,-3.8028
28,24,0.0000,63.2425,-1.9139
28,25,-4.1568,63.4202,-0.0622
28,26,-8.3699,63.5760,1.7409
28,27,-12.6757,63.7248,3.4843
28,28,-17.1161,63.8783,5.1571
28,29,-21.7390,64.0409,6.7469
28,30,-26.5946,64.2050,8.2392
28,31,-31.7325,64.3471,9.6150
28,32,-37.1952,64.4239,10.8494
28,33,-43.0120,64.3720,11.9102
28,34,-49.1920,64.1083,12.7578
28,35,-55.7181,63.5343,13.3457
28,36,-62.5422,62.5422,13.6235
28,37,-69.5832,61.0229,13.5397
28,38,-76.7267,58.8745,13.0477
28,39,-83.8279,56.0120,12.1104
28,40,-90.7169,52.3754,10.7061
28,41,-97.2069,47.9371,8.8327
28,42,-103.1037,42.7070,6.5116
28,43,-108.2175,36.7349,3.7884
28,44,-112.3749,30.1108,0.7323
28,45,-115.4311,22.9607,-2.5665
28,46,-117.2806,15.4403,-6.0020
28,47,-117.8651,7.7253,-9.4586
28,48,-117.1786,0.0000,-12.8182
28,49,-115.2674,-7.5550,-15.9683
28,50,-112.2268,-14.7749,-18.8085
28,51,-108.1935,-21.5210,-21.2572
28,52,-103.3342,-27.6883,-23.2557
28,53,-97.8331,-33.2099,-24.7703
28,54,-91.8783,-38.0572,-25.7920
28,55,-85.6494,-42.2376,-26.3346
28,56,-79.3070,-45.7879,-26.4304
28,57,-72.9849,-48.7670,-26.1248
28,58,-66.7863,-51.2470,-25.4707
28,59,-60.7828,-53.3051,-24.5235
28,60,-55.0162,-55.0162,-23.3363
28,61,-49.5035,-56.4479,-21.9571
28,62,-44.2415,-57.6566,-20.4272
28,63,-39.2134,-58.6870,-18.7803
28,64,-34.3941,-59.5724,-17.0436
28,65,-29.7545,-60.3362,-15.2384
28,66,-25.2647,-60.9944,-13.3820
28,67,-20.8962,-61.5583,-11.4890
28,68,-16.6225,-62.0359,-9.5722
28,69,-12.4190,-62.4347,-7.6442
28,70,-8.2628,-62.7623,-5.7169
28,71,-4.1311,-63.0278,-3.8028
28,72,-0.0000,-63.2425,-1.9139
28,73,4.1568,-63.4202,-0.0622
28,74,8.3699,-63.5760,1.7409
28,75,12.6757,-63.7248,3.4843
28,76,17.1161,-63.8783,5.1571
28,77,21.7390,-64.0409,6.7469
28,78,26.5946,-64.2050,8.2392
28,79,31.7325,-64.3471,9.6150
28,80,37.1952,-64.4239,10.8494
28,81,43.0120,-64.3720,11.9102
28,82,49.1920,-64.1083,12.7578
28,83,55.7181,-63.5343,13.3457
28,84,62.5422,-62.5422,13.6235
28,85,69.5832,-61.0229,13.5397
28,86,76.7267,-58.8745,13.0477
28,87,83.8279,-56.0120,12.1104
28,88,90.7169,-52.3754,10.7061
28,89,97.2069,-47.9371,8.8327
28,90,103.1037,-42.7070,6.5116
28,91,108.2175,-36.7349,3.7884
28,92,112.3749,-30.1108,0.7323
28,93,115.4311,-22.9607,-2.5665
28,94,117.2806,-15.4403,-6.0020
28,95,117.8651,-7.7253,-9.4586
29,0,117.5383,0.0000,-9.6394
29,1,115.9278,7.5983,-12.8931
29,2,113.1464,14.8960,-15.8824
29,3,109.3175,21.7446,-18.5169
29,4,104.5997,28.0274,-20.7272
29,5,99.1738,33.6650,-22.4683
29,6,93.2298,38.6170,-23.7205
29,7,86.9538,42.8809,-24.4877
29,8,80.5166,46.4863,-24.7945
29,9,74.0650,49.4886,-24.6807
29,10,67.7157,51.9601,-24.1963
29,11,61.5535,53.9809,-23.3957
29,12,55.6319,55.6319,-22.3333
29,13,49.9768,56.9876,-21.0592
29,14,44.5908,58.1119,-19.6173
29,15,39.4601,59.0563,-18.0443
29,16,34.5597,59.8592,-16.3697
29,17,29.8588,60.5477,-14.6167
29,18,25.3248,61.1395,-12.8036
29,19,20.9258,61.6454,-10.9453
29,20,16.6322,62.0724,-9.0548
29,21,12.4171,62.4251,-7.1442
29,22,8.2557,62.7082,-5.2253
29,23,4.1245,62.9274,-3.3102
29,24,0.0000,63.0901,-1.4112
29,25,-4.1428,63.2064,0.4598
29,26,-8.3321,63.2882,2.2909
29,27,-12.6007,63.3482,4.0711
29,28,-16.9873,63.3976,5.7889
29,29,-21.5357,63.4421,7.4327
29,30,-26.2936,63.4783,8.9884
29,31,-31.3094,63.4892,10.4387
29,32,-36.6272,63.4402,11.7606
29,33,-42.2806,63.2774,12.9248
29,34,-48.2861,62.9277,13.8941
29,35,-54.6366,62.3011,14.6246
29,36,-61.2961,61.2961,15.0668
29,37,-68.1963,59.8066,15.1691
29,38,-75.2357,57.7304,14.8824
29,39,-82.2808,54.9783,14.1649
29,40,-89.1711,51.4829,12.9874
29,41,-95.7253,47.2065,11.3390
29,42,-101.7514,42.1468,9.2300
29,43,-107.0571,36.3410,6.6949
29,44,-111.4620,29.8662,3.7921
29,45,-114.8102,22.8372,0.6025
29,46,-116.9810,15.4008,-2.7749
29,47,-117.8987,7.7275,-6.2281
29,48,-117.5383,0.0000,-9.6394
29,49,-115.9278,-7.5983,-12.8931
29,50,-113.1464,-14.8960,-15.8824
29,51,-109.3175,-21.7446,-18.5169
29,52,-104.5997,-28.0274,-20.7272
29,53,-99.1738,-33.6650,-22.4683
29,54,-93.2298,-38.6170,-23.7205
29,55,-86.9538,-42.8809,-24.4877
29,56,-80.5166,-46.4863,-24.7945
29,57,-74.0650,-49.4886,-24.6807
29,58,-67.7157,-51.9601,-24.1963
29,59,-61.5535,-53.9809,-23.3957
29,60,-55.6319,-55.6319,-22.3333
29,61,-49.9768,-56.9876,-21.0592
